"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Kingdom","Phylum","Class","Order","Family","Genus","Species","Comp","ASV"
"140",2.09203848923137,-0.0136884597579918,0.00447256398039057,-3.06053973023243,0.00220938445628545,0.0427350095340197,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotellaceae UCG-001","Unclassified","1_DIM","ASV2034"
"141",2.58934840156602,0.017372926044807,0.00543926533152369,3.19398392722651,0.0014032392973572,0.0346213005951405,"Bacteria","Firmicutes","Bacilli","Staphylococcales","Staphylococcaceae","Unclassified","Unclassified","1_DIM","ASV2108"
"142",2.14794299826816,0.0159357932252363,0.00513572827573525,3.10292764134895,0.00191616484304074,0.0401504062451773,"Bacteria","Actinobacteriota","Actinobacteria","Corynebacteriales","Corynebacteriaceae","Corynebacterium","Unclassified","1_DIM","ASV2179"
"143",1.60768993495605,0.0163279687984033,0.00495951417759707,3.2922516629067,0.000993886306986124,0.0258591146417662,"Bacteria","Patescibacteria","Gracilibacteria","Unclassified","Unclassified","Unclassified","Unclassified","1_DIM","ASV2441"
"144",1.57798395647073,0.0159811985250895,0.00502760381551211,3.17869090555253,0.00147941759961709,0.0352841097508675,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Weeksellaceae","Unclassified","Unclassified","1_DIM","ASV3286"
"145",2.14337010016853,-0.0150218863489768,0.0048526289731279,-3.09561815505833,0.00196403105322321,0.0401504062451773,"Bacteria","Actinobacteriota","Actinobacteria","Bifidobacteriales","Bifidobacteriaceae","Unclassified","Unclassified","1_DIM","ASV3355"
"146",9.42745196868693,0.0350239900672486,0.00764023207292851,4.58415264522506,4.55831158433276e-06,0.0281293407869174,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Moraxellaceae","Unclassified","Unclassified","2_DIM","ASV120"
"147",1.65536678913617,-1.61722394223999,0.0160717735862948,-100.625107338438,0,0,"Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Spirosomaceae","Spirosoma","Unclassified","3_DIM","ASV4909"
"148",1.96652596002643,-1.60072793179088,0.0160712653318298,-99.6018607583167,0,0,"Bacteria","Myxococcota","Polyangia","Haliangiales","Haliangiaceae","Haliangium","Unclassified","3_DIM","ASV6957"
"149",1044.60485583765,0.0199287786902602,0.00547652216160377,3.63894787644283,0.000273754195926936,0.016540516680217,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Succinivibrionaceae","Succinivibrionaceae UCG-001","Unclassified","All_Vol","ASV1"
